FIPS,Year,State,ST,FIPS State,County,Population,"Estimated Age-adjusted Death Rate, 16 Categories (in ranges)"
54013,2012,West Virginia,WV,54,"Calhoun County, WV",7598,16.1-18
54013,2002,West Virginia,WV,54,"Calhoun County, WV",7443,4.1-6
54013,2006,West Virginia,WV,54,"Calhoun County, WV",7531,8.1-10
54013,2005,West Virginia,WV,54,"Calhoun County, WV",7507,6.1-8
54013,2009,West Virginia,WV,54,"Calhoun County, WV",7560,12.1-14
54015,2003,West Virginia,WV,54,"Clay County, WV",10061,8.1-10
54015,2009,West Virginia,WV,54,"Clay County, WV",9505,14.1-16
54015,2013,West Virginia,WV,54,"Clay County, WV",9204,20.1-22
54015,2000,West Virginia,WV,54,"Clay County, WV",10302,4.1-6
54015,2014,West Virginia,WV,54,"Clay County, WV",8939,22.1-24
54015,2012,West Virginia,WV,54,"Clay County, WV",9262,20.1-22
54015,2007,West Virginia,WV,54,"Clay County, WV",9696,12.1-14
54015,2006,West Virginia,WV,54,"Clay County, WV",9695,10.1-12
54015,2010,West Virginia,WV,54,"Clay County, WV",9371,16.1-18
54015,2005,West Virginia,WV,54,"Clay County, WV",9852,10.1-12
54015,2001,West Virginia,WV,54,"Clay County, WV",10153,6.1-8
54015,2011,West Virginia,WV,54,"Clay County, WV",9390,18.1-20
54015,2002,West Virginia,WV,54,"Clay County, WV",10166,6.1-8
54015,2008,West Virginia,WV,54,"Clay County, WV",9603,12.1-14
54015,2004,West Virginia,WV,54,"Clay County, WV",10055,8.1-10
54015,1999,West Virginia,WV,54,"Clay County, WV",10363,4.1-6
54015,2015,West Virginia,WV,54,"Clay County, WV",8910,24.1-26
54017,2009,West Virginia,WV,54,"Doddridge County, WV",8124,10.1-12
54017,2012,West Virginia,WV,54,"Doddridge County, WV",8199,16.1-18
54017,2000,West Virginia,WV,54,"Doddridge County, WV",7396,2.1-4
54017,2013,West Virginia,WV,54,"Doddridge County, WV",8291,16.1-18
54017,1999,West Virginia,WV,54,"Doddridge County, WV",7334,2.1-4
54017,2002,West Virginia,WV,54,"Doddridge County, WV",7627,4.1-6
54017,2006,West Virginia,WV,54,"Doddridge County, WV",7848,8.1-10
54017,2004,West Virginia,WV,54,"Doddridge County, WV",7669,6.1-8
54017,2008,West Virginia,WV,54,"Doddridge County, WV",8034,10.1-12
54017,2014,West Virginia,WV,54,"Doddridge County, WV",8160,18.1-20
54017,2010,West Virginia,WV,54,"Doddridge County, WV",8194,12.1-14
54017,2003,West Virginia,WV,54,"Doddridge County, WV",7741,4.1-6
54017,2015,West Virginia,WV,54,"Doddridge County, WV",8176,20.1-22
54017,2005,West Virginia,WV,54,"Doddridge County, WV",7808,6.1-8
54017,2001,West Virginia,WV,54,"Doddridge County, WV",7588,4.1-6
54017,2011,West Virginia,WV,54,"Doddridge County, WV",8179,14.1-16
54017,2007,West Virginia,WV,54,"Doddridge County, WV",7970,8.1-10
54019,2003,West Virginia,WV,54,"Fayette County, WV",47054,14.1-16
54019,2007,West Virginia,WV,54,"Fayette County, WV",46243,18.1-20
54019,2009,West Virginia,WV,54,"Fayette County, WV",46034,22.1-24
54019,2006,West Virginia,WV,54,"Fayette County, WV",46200,18.1-20
54019,2000,West Virginia,WV,54,"Fayette County, WV",47507,12.1-14
54019,2014,West Virginia,WV,54,"Fayette County, WV",45211,>30
54019,2010,West Virginia,WV,54,"Fayette County, WV",45997,22.1-24
54019,2008,West Virginia,WV,54,"Fayette County, WV",46171,20.1-22
54019,2004,West Virginia,WV,54,"Fayette County, WV",46717,16.1-18
54019,2011,West Virginia,WV,54,"Fayette County, WV",45960,24.1-26
54019,2012,West Virginia,WV,54,"Fayette County, WV",45904,26.1-28
54019,2005,West Virginia,WV,54,"Fayette County, WV",46229,16.1-18
54019,2001,West Virginia,WV,54,"Fayette County, WV",47067,12.1-14
54019,1999,West Virginia,WV,54,"Fayette County, WV",47817,10.1-12
54019,2013,West Virginia,WV,54,"Fayette County, WV",45596,28.1-30
54019,2015,West Virginia,WV,54,"Fayette County, WV",44997,>30
54019,2002,West Virginia,WV,54,"Fayette County, WV",46935,14.1-16
54021,2015,West Virginia,WV,54,"Gilmer County, WV",8518,18.1-20
54021,2011,West Virginia,WV,54,"Gilmer County, WV",8772,12.1-14
54021,2002,West Virginia,WV,54,"Gilmer County, WV",7409,2.1-4
54021,2003,West Virginia,WV,54,"Gilmer County, WV",7615,4.1-6
54021,2001,West Virginia,WV,54,"Gilmer County, WV",7309,2.1-4
54021,2009,West Virginia,WV,54,"Gilmer County, WV",8529,8.1-10
54021,2013,West Virginia,WV,54,"Gilmer County, WV",8639,14.1-16
54021,2004,West Virginia,WV,54,"Gilmer County, WV",7764,4.1-6
54021,2012,West Virginia,WV,54,"Gilmer County, WV",8774,14.1-16
54021,2006,West Virginia,WV,54,"Gilmer County, WV",8083,6.1-8
54021,2014,West Virginia,WV,54,"Gilmer County, WV",8519,16.1-18
54021,2008,West Virginia,WV,54,"Gilmer County, WV",8408,8.1-10
54021,2000,West Virginia,WV,54,"Gilmer County, WV",7208,2.1-4
54021,2005,West Virginia,WV,54,"Gilmer County, WV",7905,4.1-6
54021,1999,West Virginia,WV,54,"Gilmer County, WV",7152,2.1-4
54021,2010,West Virginia,WV,54,"Gilmer County, WV",8724,10.1-12
54021,2007,West Virginia,WV,54,"Gilmer County, WV",8248,6.1-8
54023,2003,West Virginia,WV,54,"Grant County, WV",11406,2.1-4
54023,2007,West Virginia,WV,54,"Grant County, WV",11969,4.1-6
54023,2014,West Virginia,WV,54,"Grant County, WV",11719,10.1-12
54023,1999,West Virginia,WV,54,"Grant County, WV",11314,0-2
54023,2008,West Virginia,WV,54,"Grant County, WV",12022,4.1-6
54023,2006,West Virginia,WV,54,"Grant County, WV",11834,4.1-6
54023,2005,West Virginia,WV,54,"Grant County, WV",11648,2.1-4
54023,2011,West Virginia,WV,54,"Grant County, WV",11943,6.1-8
54023,2010,West Virginia,WV,54,"Grant County, WV",11914,6.1-8
54023,2002,West Virginia,WV,54,"Grant County, WV",11310,2.1-4
54023,2000,West Virginia,WV,54,"Grant County, WV",11280,0-2
54023,2009,West Virginia,WV,54,"Grant County, WV",11963,6.1-8
54023,2012,West Virginia,WV,54,"Grant County, WV",11851,8.1-10
54023,2013,West Virginia,WV,54,"Grant County, WV",11796,8.1-10
54023,2015,West Virginia,WV,54,"Grant County, WV",11766,12.1-14
54023,2004,West Virginia,WV,54,"Grant County, WV",11558,2.1-4
54023,2001,West Virginia,WV,54,"Grant County, WV",11325,0-2
54025,2005,West Virginia,WV,54,"Greenbrier County, WV",35020,12.1-14
54025,2008,West Virginia,WV,54,"Greenbrier County, WV",35457,16.1-18
54025,2013,West Virginia,WV,54,"Greenbrier County, WV",35781,22.1-24
54025,2001,West Virginia,WV,54,"Greenbrier County, WV",34452,10.1-12
54025,2009,West Virginia,WV,54,"Greenbrier County, WV",35351,16.1-18
54025,2000,West Virginia,WV,54,"Greenbrier County, WV",34437,8.1-10
54025,2002,West Virginia,WV,54,"Greenbrier County, WV",34621,10.1-12
54025,2004,West Virginia,WV,54,"Greenbrier County, WV",34938,12.1-14
54025,1999,West Virginia,WV,54,"Greenbrier County, WV",34588,8.1-10
54025,2012,West Virginia,WV,54,"Greenbrier County, WV",35861,20.1-22
54025,2014,West Virginia,WV,54,"Greenbrier County, WV",35460,24.1-26
54025,2010,West Virginia,WV,54,"Greenbrier County, WV",35540,18.1-20
54025,2015,West Virginia,WV,54,"Greenbrier County, WV",35516,24.1-26
54025,2003,West Virginia,WV,54,"Greenbrier County, WV",34831,12.1-14
54025,2011,West Virginia,WV,54,"Greenbrier County, WV",35711,20.1-22
54025,2006,West Virginia,WV,54,"Greenbrier County, WV",35196,14.1-16
54025,2007,West Virginia,WV,54,"Greenbrier County, WV",35354,14.1-16
54027,2014,West Virginia,WV,54,"Hampshire County, WV",23441,20.1-22
54027,2004,West Virginia,WV,54,"Hampshire County, WV",21766,10.1-12
54027,2010,West Virginia,WV,54,"Hampshire County, WV",23948,16.1-18
54027,2015,West Virginia,WV,54,"Hampshire County, WV",23353,22.1-24
54027,2003,West Virginia,WV,54,"Hampshire County, WV",21436,8.1-10
54027,2013,West Virginia,WV,54,"Hampshire County, WV",23453,20.1-22
54027,2012,West Virginia,WV,54,"Hampshire County, WV",23676,18.1-20
54027,1999,West Virginia,WV,54,"Hampshire County, WV",19896,6.1-8
54027,2008,West Virginia,WV,54,"Hampshire County, WV",23664,14.1-16
54027,2009,West Virginia,WV,54,"Hampshire County, WV",23820,14.1-16
54027,2011,West Virginia,WV,54,"Hampshire County, WV",23789,16.1-18
54027,2007,West Virginia,WV,54,"Hampshire County, WV",23492,12.1-14
54027,2002,West Virginia,WV,54,"Hampshire County, WV",21030,8.1-10
54027,2005,West Virginia,WV,54,"Hampshire County, WV",22361,10.1-12
54027,2000,West Virginia,WV,54,"Hampshire County, WV",20288,6.1-8
54027,2006,West Virginia,WV,54,"Hampshire County, WV",23016,12.1-14
54027,2001,West Virginia,WV,54,"Hampshire County, WV",20668,8.1-10
54029,2001,West Virginia,WV,54,"Hancock County, WV",32421,12.1-14
54029,2014,West Virginia,WV,54,"Hancock County, WV",30081,28.1-30
54029,2015,West Virginia,WV,54,"Hancock County, WV",29815,>30
54029,2011,West Virginia,WV,54,"Hancock County, WV",30526,22.1-24
54029,2003,West Virginia,WV,54,"Hancock County, WV",31925,14.1-16
54029,2009,West Virginia,WV,54,"Hancock County, WV",30748,20.1-22
54029,2008,West Virginia,WV,54,"Hancock County, WV",30802,18.1-20
54029,2013,West Virginia,WV,54,"Hancock County, WV",30235,26.1-28
54029,2005,West Virginia,WV,54,"Hancock County, WV",31510,16.1-18
54029,2006,West Virginia,WV,54,"Hancock County, WV",31266,16.1-18
54029,2012,West Virginia,WV,54,"Hancock County, WV",30349,24.1-26
54029,2000,West Virginia,WV,54,"Hancock County, WV",32652,10.1-12
54029,2002,West Virginia,WV,54,"Hancock County, WV",32178,12.1-14
54029,1999,West Virginia,WV,54,"Hancock County, WV",32954,10.1-12
54029,2010,West Virginia,WV,54,"Hancock County, WV",30661,22.1-24
54029,2004,West Virginia,WV,54,"Hancock County, WV",31600,14.1-16
54029,2007,West Virginia,WV,54,"Hancock County, WV",30887,18.1-20
54031,2013,West Virginia,WV,54,"Hardy County, WV",13989,12.1-14
54031,2012,West Virginia,WV,54,"Hardy County, WV",13892,10.1-12
54031,2005,West Virginia,WV,54,"Hardy County, WV",13529,4.1-6
54031,1999,West Virginia,WV,54,"Hardy County, WV",12541,2.1-4
54031,2003,West Virginia,WV,54,"Hardy County, WV",13140,4.1-6
54031,2004,West Virginia,WV,54,"Hardy County, WV",13325,4.1-6
54031,2000,West Virginia,WV,54,"Hardy County, WV",12677,2.1-4
54031,2009,West Virginia,WV,54,"Hardy County, WV",13885,8.1-10
54031,2014,West Virginia,WV,54,"Hardy County, WV",13956,12.1-14
54031,2008,West Virginia,WV,54,"Hardy County, WV",13793,6.1-8
54031,2007,West Virginia,WV,54,"Hardy County, WV",13807,6.1-8
54031,2010,West Virginia,WV,54,"Hardy County, WV",14038,8.1-10
54031,2006,West Virginia,WV,54,"Hardy County, WV",13611,4.1-6
54031,2011,West Virginia,WV,54,"Hardy County, WV",13991,8.1-10
54031,2015,West Virginia,WV,54,"Hardy County, WV",13852,14.1-16
54031,2002,West Virginia,WV,54,"Hardy County, WV",12877,2.1-4
54031,2001,West Virginia,WV,54,"Hardy County, WV",12805,2.1-4
54033,1999,West Virginia,WV,54,"Harrison County, WV",69056,8.1-10
54033,2013,West Virginia,WV,54,"Harrison County, WV",68982,20.1-22
54033,2011,West Virginia,WV,54,"Harrison County, WV",69282,18.1-20
54033,2005,West Virginia,WV,54,"Harrison County, WV",67989,12.1-14
54033,2002,West Virginia,WV,54,"Harrison County, WV",67778,10.1-12
54033,2012,West Virginia,WV,54,"Harrison County, WV",69178,20.1-22
54033,2009,West Virginia,WV,54,"Harrison County, WV",68696,16.1-18
54033,2006,West Virginia,WV,54,"Harrison County, WV",68141,14.1-16
54033,2015,West Virginia,WV,54,"Harrison County, WV",68714,24.1-26
54033,2010,West Virginia,WV,54,"Harrison County, WV",69265,16.1-18
54033,2001,West Virginia,WV,54,"Harrison County, WV",67817,10.1-12
54033,2003,West Virginia,WV,54,"Harrison County, WV",67707,10.1-12
54033,2004,West Virginia,WV,54,"Harrison County, WV",67900,12.1-14
54033,2007,West Virginia,WV,54,"Harrison County, WV",67940,14.1-16
54033,2014,West Virginia,WV,54,"Harrison County, WV",68836,22.1-24
54033,2000,West Virginia,WV,54,"Harrison County, WV",68520,8.1-10
54033,2008,West Virginia,WV,54,"Harrison County, WV",68441,14.1-16
54035,2010,West Virginia,WV,54,"Jackson County, WV",29271,12.1-14
54035,2012,West Virginia,WV,54,"Jackson County, WV",29305,14.1-16
54035,2007,West Virginia,WV,54,"Jackson County, WV",29089,10.1-12
54035,2011,West Virginia,WV,54,"Jackson County, WV",29323,14.1-16
54035,2002,West Virginia,WV,54,"Jackson County, WV",28270,6.1-8
54035,2014,West Virginia,WV,54,"Jackson County, WV",29181,16.1-18
54035,2009,West Virginia,WV,54,"Jackson County, WV",29155,12.1-14
54035,2013,West Virginia,WV,54,"Jackson County, WV",29233,16.1-18
54035,1999,West Virginia,WV,54,"Jackson County, WV",27912,4.1-6
54035,2006,West Virginia,WV,54,"Jackson County, WV",28877,10.1-12
54035,2000,West Virginia,WV,54,"Jackson County, WV",28061,6.1-8
54035,2004,West Virginia,WV,54,"Jackson County, WV",28676,8.1-10
54035,2003,West Virginia,WV,54,"Jackson County, WV",28362,6.1-8
54035,2008,West Virginia,WV,54,"Jackson County, WV",29101,10.1-12
54035,2005,West Virginia,WV,54,"Jackson County, WV",28622,8.1-10
54035,2015,West Virginia,WV,54,"Jackson County, WV",29237,18.1-20
54035,2001,West Virginia,WV,54,"Jackson County, WV",28098,6.1-8
54037,2003,West Virginia,WV,54,"Jefferson County, WV",46075,8.1-10
54037,2013,West Virginia,WV,54,"Jefferson County, WV",54958,18.1-20
54037,2002,West Virginia,WV,54,"Jefferson County, WV",44767,8.1-10
54037,2011,West Virginia,WV,54,"Jefferson County, WV",54345,16.1-18
54037,1999,West Virginia,WV,54,"Jefferson County, WV",41553,6.1-8
54037,2009,West Virginia,WV,54,"Jefferson County, WV",53054,14.1-16
54037,2000,West Virginia,WV,54,"Jefferson County, WV",42485,6.1-8
54037,2006,West Virginia,WV,54,"Jefferson County, WV",50003,12.1-14
54037,2005,West Virginia,WV,54,"Jefferson County, WV",48662,10.1-12
54037,2007,West Virginia,WV,54,"Jefferson County, WV",51264,12.1-14
54037,2010,West Virginia,WV,54,"Jefferson County, WV",53626,14.1-16
54037,2015,West Virginia,WV,54,"Jefferson County, WV",56482,20.1-22
54037,2004,West Virginia,WV,54,"Jefferson County, WV",47163,10.1-12
54037,2014,West Virginia,WV,54,"Jefferson County, WV",55740,20.1-22
54037,2012,West Virginia,WV,54,"Jefferson County, WV",54543,16.1-18
54037,2001,West Virginia,WV,54,"Jefferson County, WV",43348,8.1-10
54037,2008,West Virginia,WV,54,"Jefferson County, WV",52184,12.1-14
54039,2015,West Virginia,WV,54,"Kanawha County, WV",188332,>30
54039,2011,West Virginia,WV,54,"Kanawha County, WV",191947,24.1-26
54039,2010,West Virginia,WV,54,"Kanawha County, WV",192939,22.1-24
54039,2006,West Virginia,WV,54,"Kanawha County, WV",192954,16.1-18
54039,2005,West Virginia,WV,54,"Kanawha County, WV",193878,16.1-18
54039,2012,West Virginia,WV,54,"Kanawha County, WV",192102,24.1-26
54039,2009,West Virginia,WV,54,"Kanawha County, WV",193150,20.1-22
54039,2013,West Virginia,WV,54,"Kanawha County, WV",191373,26.1-28
54039,1999,West Virginia,WV,54,"Kanawha County, WV",201310,10.1-12
54039,2002,West Virginia,WV,54,"Kanawha County, WV",196422,12.1-14
54039,2001,West Virginia,WV,54,"Kanawha County, WV",197898,12.1-14
54039,2008,West Virginia,WV,54,"Kanawha County, WV",192414,20.1-22
54039,2000,West Virginia,WV,54,"Kanawha County, WV",199743,12.1-14
54039,2003,West Virginia,WV,54,"Kanawha County, WV",195960,14.1-16
54039,2007,West Virginia,WV,54,"Kanawha County, WV",192354,18.1-20
54039,2004,West Virginia,WV,54,"Kanawha County, WV",195364,14.1-16
54039,2014,West Virginia,WV,54,"Kanawha County, WV",190151,28.1-30
54041,2004,West Virginia,WV,54,"Lewis County, WV",16622,6.1-8
54041,2006,West Virginia,WV,54,"Lewis County, WV",16445,6.1-8
54041,2014,West Virginia,WV,54,"Lewis County, WV",16442,14.1-16
54041,2005,West Virginia,WV,54,"Lewis County, WV",16593,6.1-8
54041,2013,West Virginia,WV,54,"Lewis County, WV",16450,14.1-16
54041,2003,West Virginia,WV,54,"Lewis County, WV",16739,4.1-6
54041,2000,West Virginia,WV,54,"Lewis County, WV",16832,4.1-6
54041,2009,West Virginia,WV,54,"Lewis County, WV",16422,10.1-12
54041,2012,West Virginia,WV,54,"Lewis County, WV",16437,12.1-14
54041,2015,West Virginia,WV,54,"Lewis County, WV",16448,16.1-18
54041,2008,West Virginia,WV,54,"Lewis County, WV",16422,8.1-10
54041,2002,West Virginia,WV,54,"Lewis County, WV",16681,4.1-6
54041,2011,West Virginia,WV,54,"Lewis County, WV",16391,12.1-14
54041,1999,West Virginia,WV,54,"Lewis County, WV",16980,2.1-4
54041,2010,West Virginia,WV,54,"Lewis County, WV",16397,10.1-12
54041,2001,West Virginia,WV,54,"Lewis County, WV",16802,4.1-6
54041,2007,West Virginia,WV,54,"Lewis County, WV",16360,8.1-10
54043,2012,West Virginia,WV,54,"Lincoln County, WV",21639,26.1-28
54043,2010,West Virginia,WV,54,"Lincoln County, WV",21672,22.1-24
54043,2005,West Virginia,WV,54,"Lincoln County, WV",22160,16.1-18
54043,2003,West Virginia,WV,54,"Lincoln County, WV",22218,14.1-16
54043,1999,West Virginia,WV,54,"Lincoln County, WV",22002,10.1-12
54043,2013,West Virginia,WV,54,"Lincoln County, WV",21540,28.1-30
54043,2008,West Virginia,WV,54,"Lincoln County, WV",21881,20.1-22
54043,2006,West Virginia,WV,54,"Lincoln County, WV",22064,18.1-20
54043,2011,West Virginia,WV,54,"Lincoln County, WV",21609,24.1-26
54043,2015,West Virginia,WV,54,"Lincoln County, WV",21415,>30
54043,2014,West Virginia,WV,54,"Lincoln County, WV",21596,>30
54043,2002,West Virginia,WV,54,"Lincoln County, WV",22113,12.1-14
54043,2001,West Virginia,WV,54,"Lincoln County, WV",22067,12.1-14
54043,2009,West Virginia,WV,54,"Lincoln County, WV",21794,22.1-24
54043,2007,West Virginia,WV,54,"Lincoln County, WV",21953,18.1-20
54043,2000,West Virginia,WV,54,"Lincoln County, WV",22115,10.1-12
54043,2004,West Virginia,WV,54,"Lincoln County, WV",22168,14.1-16
54045,2008,West Virginia,WV,54,"Logan County, WV",36548,>30
54045,2015,West Virginia,WV,54,"Logan County, WV",34707,>30
54045,1999,West Virginia,WV,54,"Logan County, WV",38306,16.1-18
54045,2012,West Virginia,WV,54,"Logan County, WV",36340,>30
54045,2005,West Virginia,WV,54,"Logan County, WV",36476,26.1-28
54045,2003,West Virginia,WV,54,"Logan County, WV",36947,22.1-24
54045,2011,West Virginia,WV,54,"Logan County, WV",36456,>30
54045,2000,West Virginia,WV,54,"Logan County, WV",37577,18.1-20
54045,2009,West Virginia,WV,54,"Logan County, WV",36645,>30
54045,2014,West Virginia,WV,54,"Logan County, WV",35310,>30
54045,2013,West Virginia,WV,54,"Logan County, WV",35985,>30
54045,2001,West Virginia,WV,54,"Logan County, WV",37013,20.1-22
54045,2006,West Virginia,WV,54,"Logan County, WV",36440,26.1-28
54045,2002,West Virginia,WV,54,"Logan County, WV",37093,20.1-22
54045,2004,West Virginia,WV,54,"Logan County, WV",36582,24.1-26
54045,2010,West Virginia,WV,54,"Logan County, WV",36727,>30
54045,2007,West Virginia,WV,54,"Logan County, WV",36443,28.1-30
54047,2003,West Virginia,WV,54,"McDowell County, WV",24989,>30
54047,2008,West Virginia,WV,54,"McDowell County, WV",22494,>30
54047,2009,West Virginia,WV,54,"McDowell County, WV",22276,>30
54047,2007,West Virginia,WV,54,"McDowell County, WV",22746,>30
54047,1999,West Virginia,WV,54,"McDowell County, WV",27848,26.1-28
54047,2006,West Virginia,WV,54,"McDowell County, WV",23199,>30
54047,2010,West Virginia,WV,54,"McDowell County, WV",22075,>30
54047,2004,West Virginia,WV,54,"McDowell County, WV",24264,>30
54047,2000,West Virginia,WV,54,"McDowell County, WV",27099,28.1-30
54047,2011,West Virginia,WV,54,"McDowell County, WV",21699,>30
54047,2014,West Virginia,WV,54,"McDowell County, WV",20286,>30
54047,2012,West Virginia,WV,54,"McDowell County, WV",21316,>30
54047,2001,West Virginia,WV,54,"McDowell County, WV",26301,>30
54047,2002,West Virginia,WV,54,"McDowell County, WV",25730,>30
54047,2013,West Virginia,WV,54,"McDowell County, WV",20874,>30
54047,2005,West Virginia,WV,54,"McDowell County, WV",23711,>30
54047,2015,West Virginia,WV,54,"McDowell County, WV",19835,>30
54049,2001,West Virginia,WV,54,"Marion County, WV",56060,6.1-8
54049,2004,West Virginia,WV,54,"Marion County, WV",55957,8.1-10
54049,2012,West Virginia,WV,54,"Marion County, WV",56777,12.1-14
54049,2008,West Virginia,WV,54,"Marion County, WV",56141,10.1-12
54049,2009,West Virginia,WV,54,"Marion County, WV",56426,10.1-12
54049,2005,West Virginia,WV,54,"Marion County, WV",56068,8.1-10
54049,2014,West Virginia,WV,54,"Marion County, WV",56859,14.1-16
54049,2003,West Virginia,WV,54,"Marion County, WV",56081,6.1-8
54049,2000,West Virginia,WV,54,"Marion County, WV",56474,6.1-8
54049,2007,West Virginia,WV,54,"Marion County, WV",56445,8.1-10
54049,1999,West Virginia,WV,54,"Marion County, WV",56820,4.1-6
54049,2006,West Virginia,WV,54,"Marion County, WV",56284,8.1-10
54049,2015,West Virginia,WV,54,"Marion County, WV",56925,16.1-18
54049,2002,West Virginia,WV,54,"Marion County, WV",55997,6.1-8
54049,2013,West Virginia,WV,54,"Marion County, WV",56769,14.1-16
54049,2011,West Virginia,WV,54,"Marion County, WV",56620,12.1-14
54049,2010,West Virginia,WV,54,"Marion County, WV",56514,10.1-12
54051,2002,West Virginia,WV,54,"Marshall County, WV",34890,8.1-10
54051,2003,West Virginia,WV,54,"Marshall County, WV",34736,8.1-10
54051,1999,West Virginia,WV,54,"Marshall County, WV",35900,6.1-8
54051,2012,West Virginia,WV,54,"Marshall County, WV",32691,14.1-16
54051,2011,West Virginia,WV,54,"Marshall County, WV",32844,14.1-16
54051,2004,West Virginia,WV,54,"Marshall County, WV",34521,8.1-10
54051,2007,West Virginia,WV,54,"Marshall County, WV",33583,10.1-12
54051,2015,West Virginia,WV,54,"Marshall County, WV",31978,18.1-20
54051,2010,West Virginia,WV,54,"Marshall County, WV",33061,12.1-14
54051,2006,West Virginia,WV,54,"Marshall County, WV",33814,10.1-12
54051,2014,West Virginia,WV,54,"Marshall County, WV",32310,16.1-18
54051,2009,West Virginia,WV,54,"Marshall County, WV",33116,12.1-14
54051,2005,West Virginia,WV,54,"Marshall County, WV",34122,10.1-12
54051,2000,West Virginia,WV,54,"Marshall County, WV",35399,6.1-8
54051,2008,West Virginia,WV,54,"Marshall County, WV",33248,12.1-14
54051,2013,West Virginia,WV,54,"Marshall County, WV",32577,16.1-18
54051,2001,West Virginia,WV,54,"Marshall County, WV",35191,6.1-8
54053,2009,West Virginia,WV,54,"Mason County, WV",27309,18.1-20
54053,2004,West Virginia,WV,54,"Mason County, WV",26521,14.1-16
54053,1999,West Virginia,WV,54,"Mason County, WV",25923,10.1-12
54053,2012,West Virginia,WV,54,"Mason County, WV",27242,22.1-24
54053,2013,West Virginia,WV,54,"Mason County, WV",27172,24.1-26
54053,2001,West Virginia,WV,54,"Mason County, WV",26258,10.1-12
54053,2008,West Virginia,WV,54,"Mason County, WV",27097,18.1-20
54053,2015,West Virginia,WV,54,"Mason County, WV",27037,28.1-30
54053,2002,West Virginia,WV,54,"Mason County, WV",26343,12.1-14
54053,2014,West Virginia,WV,54,"Mason County, WV",27100,26.1-28
54053,2005,West Virginia,WV,54,"Mason County, WV",26363,14.1-16
54053,2006,West Virginia,WV,54,"Mason County, WV",26648,16.1-18
54053,2003,West Virginia,WV,54,"Mason County, WV",26511,12.1-14
54053,2010,West Virginia,WV,54,"Mason County, WV",27351,20.1-22
54053,2007,West Virginia,WV,54,"Mason County, WV",26738,16.1-18
54053,2011,West Virginia,WV,54,"Mason County, WV",27334,22.1-24
54053,2000,West Virginia,WV,54,"Mason County, WV",25973,10.1-12
54055,2007,West Virginia,WV,54,"Mercer County, WV",61615,28.1-30
54055,2011,West Virginia,WV,54,"Mercer County, WV",62435,>30
54055,2014,West Virginia,WV,54,"Mercer County, WV",61667,>30
54055,2000,West Virginia,WV,54,"Mercer County, WV",62911,18.1-20
54055,2006,West Virginia,WV,54,"Mercer County, WV",61297,26.1-28
54055,2004,West Virginia,WV,54,"Mercer County, WV",61694,24.1-26
54055,2002,West Virginia,WV,54,"Mercer County, WV",62016,20.1-22
54055,2003,West Virginia,WV,54,"Mercer County, WV",61910,22.1-24
54055,1999,West Virginia,WV,54,"Mercer County, WV",63181,16.1-18
54055,2008,West Virginia,WV,54,"Mercer County, WV",61848,>30
54055,2013,West Virginia,WV,54,"Mercer County, WV",61829,>30
54055,2015,West Virginia,WV,54,"Mercer County, WV",61164,>30
54055,2012,West Virginia,WV,54,"Mercer County, WV",62358,>30
54055,2005,West Virginia,WV,54,"Mercer County, WV",61303,24.1-26
54055,2010,West Virginia,WV,54,"Mercer County, WV",62310,>30
54055,2009,West Virginia,WV,54,"Mercer County, WV",62177,>30
54055,2001,West Virginia,WV,54,"Mercer County, WV",61858,20.1-22
54057,2010,West Virginia,WV,54,"Mineral County, WV",28229,14.1-16
54057,2012,West Virginia,WV,54,"Mineral County, WV",27918,16.1-18
54057,2013,West Virginia,WV,54,"Mineral County, WV",27728,16.1-18
54057,2000,West Virginia,WV,54,"Mineral County, WV",27054,4.1-6
54057,2006,West Virginia,WV,54,"Mineral County, WV",27324,10.1-12
54057,2015,West Virginia,WV,54,"Mineral County, WV",27451,20.1-22
54057,2009,West Virginia,WV,54,"Mineral County, WV",28080,12.1-14
54057,2011,West Virginia,WV,54,"Mineral County, WV",28075,14.1-16
54057,1999,West Virginia,WV,54,"Mineral County, WV",27170,4.1-6
54057,2002,West Virginia,WV,54,"Mineral County, WV",27258,6.1-8
54057,2008,West Virginia,WV,54,"Mineral County, WV",27824,10.1-12
54057,2001,West Virginia,WV,54,"Mineral County, WV",27071,6.1-8
54057,2007,West Virginia,WV,54,"Mineral County, WV",27532,10.1-12
54057,2005,West Virginia,WV,54,"Mineral County, WV",27193,8.1-10
54057,2014,West Virginia,WV,54,"Mineral County, WV",27603,18.1-20
54057,2004,West Virginia,WV,54,"Mineral County, WV",27250,8.1-10
54057,2003,West Virginia,WV,54,"Mineral County, WV",27381,6.1-8
54059,2015,West Virginia,WV,54,"Mingo County, WV",25292,>30
54059,2004,West Virginia,WV,54,"Mingo County, WV",27214,28.1-30
54059,2008,West Virginia,WV,54,"Mingo County, WV",26850,>30
54059,2013,West Virginia,WV,54,"Mingo County, WV",25956,>30
54059,2007,West Virginia,WV,54,"Mingo County, WV",27145,>30
54059,2005,West Virginia,WV,54,"Mingo County, WV",27096,28.1-30
54059,2003,West Virginia,WV,54,"Mingo County, WV",27486,26.1-28
54059,2001,West Virginia,WV,54,"Mingo County, WV",27489,22.1-24
54059,1999,West Virginia,WV,54,"Mingo County, WV",29098,20.1-22
54059,2006,West Virginia,WV,54,"Mingo County, WV",27054,>30
